fold,label,time,space,predictor,n,rmse,r2,skill_vs_persistence,skill_vs_climatology,biome
3,2026-05..2026-07,seen,unseen,ensemble,3393,0.07068032862689816,0.08887934207509096,0.478767461722706,0.3040948087593238,daintree
0,2025-08..2025-10,future,seen,gbt,45178,0.022375604947913217,0.8359009271501826,0.11899655741471549,0.47590959296658664,alice_springs
0,2025-08..2025-10,future,seen,persistence,45451,0.02539786323904991,0.7902532173492717,0.0,0.4051210452759617,alice_springs
0,2025-08..2025-10,future,seen,climatology,45642,0.04269417002797127,0.41439702653433175,-0.6810142501408469,0.0,alice_springs
0,2025-08..2025-10,future,unseen,gbt,3570,0.0340599749477127,0.8379120114946275,0.011591418535352616,0.27331564677942,alice_springs
0,2025-08..2025-10,future,unseen,persistence,3579,0.03445940837264061,0.8339804674684939,0.0,0.2647935612378417,alice_springs
0,2025-08..2025-10,future,unseen,climatology,3588,0.046870384365320206,0.6945902678593467,-0.3601621902056047,0.0,alice_springs
0,2025-08..2025-10,seen,seen,gbt,4655634,0.1003847093534445,0.35703176436805795,0.25342144525878674,0.049272848365923605,alice_springs
0,2025-08..2025-10,seen,seen,persistence,5555579,0.13445967435836792,-0.24381272747325466,0.0,-0.27344556791298036,alice_springs
0,2025-08..2025-10,seen,seen,climatology,6124534,0.10558729618787766,0.20451299425895608,0.21472890149605983,0.0,alice_springs
0,2025-08..2025-10,seen,unseen,gbt,366124,0.058247961152374655,0.7075970259542173,0.11547686777594401,0.23637340871386536,alice_springs
